Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
705.1,0.023057895,0.023354042,-1.35E-05
705.12,0.023080153,0.02335869,-1.61E-05
705.14,0.02308046,0.0233669,-1.86E-05
705.16,0.02307125,0.023351409,9.97E-06
705.18,0.023021821,0.023340255,1.95E-05
705.2,0.022994037,0.02335869,-1.60E-05
705.22,0.023011843,0.023329257,4.14E-06
705.24,0.023040702,0.023337312,-1.47E-05
705.26,0.023044387,0.023334988,2.15E-06
705.28,0.023031339,0.023320582,-1.63E-05
705.3,0.023014914,0.023366281,4.88E-05
705.32,0.023002787,0.023327553,-3.54E-05
705.34,0.023037786,0.023319187,-3.53E-06
705.36,0.023105175,0.023353423,1.27E-05
705.38,0.02303886,0.02335017,-1.79E-05
705.4,0.023029036,0.023353888,1.69E-06
705.42,0.023106096,0.023374181,-1.37E-05
705.44,0.023072325,0.023330186,-1.78E-05
705.46,0.023018751,0.023362872,1.69E-05
705.48,0.023079079,0.023364267,1.89E-05
705.5,0.02307739,0.023363337,-2.50E-05
705.52,0.023023663,0.023356831,-2.67E-05
705.54,0.023075548,0.023352184,1.47E-05
705.56,0.023012304,0.023348775,-7.67E-06
705.58,0.02302965,0.023336537,9.20E-06
705.6,0.023042545,0.023342424,-9.20E-07
705.62,0.023021361,0.02334041,-1.49E-05
705.64,0.023049452,0.023343199,-9.51E-06
705.66,0.023027655,0.023342424,1.33E-05
705.68,0.02305068,0.02332399,1.84E-06
705.7,0.023008006,0.023345522,3.07E-07
705.72,0.023050373,0.023344748,-2.36E-05
705.74,0.023038707,0.023347691,-2.18E-05
705.76,0.02305897,0.023351409,4.16E-05
705.78,0.023076623,0.023351254,-2.19E-05
705.8,0.023039935,0.023354042,-2.38E-05
705.82,0.023025505,0.023345677,-1.18E-05
705.84,0.023071097,0.023354972,3.76E-05
705.86,0.023072939,0.023352184,-2.76E-06
705.88,0.023069869,0.023371702,-2.27E-05
705.9,0.023094276,0.023370773,-1.04E-05
705.92,0.023054978,0.023329412,-2.18E-05
705.94,0.023036558,0.023345367,2.27E-05
705.96,0.023027808,0.023342114,-2.44E-05
705.98,0.023043926,0.023335298,3.82E-05
706,0.023004475,0.023374801,-8.44E-06
706.02,0.023040088,0.023346607,-7.09E-05
706.04,0.023057281,0.02334955,3.48E-05
706.06,0.023002633,0.02334165,5.09E-05
706.08,0.023013993,0.023324764,-3.77E-05
706.1,0.023030878,0.023331425,-4.19E-05
706.12,0.023053443,0.023344128,5.09E-05
706.14,0.023080921,0.023348621,-2.07E-05
706.16,0.023073092,0.023347846,-3.64E-05
706.18,0.023037786,0.02335776,4.82E-05
706.2,0.02305022,0.023346452,-6.90E-06
706.22,0.023079232,0.023342734,-7.03E-05
706.24,0.023045154,0.023331116,2.29E-05
706.26,0.023069562,0.023373561,7.04E-05
706.28,0.023064035,0.023384095,-4.00E-05
706.3,0.023043619,0.023345677,-7.36E-05
706.32,0.023062193,0.023347071,3.41E-05
706.34,0.023022435,0.023334679,3.39E-05
706.36,0.023017523,0.023348001,-8.90E-06
706.38,0.023060044,0.023347381,-4.33E-05
706.4,0.023061886,0.023369998,2.90E-05
706.42,0.023028883,0.023326933,-2.42E-05
706.44,0.023046843,0.023348311,6.14E-06
706.46,0.023000945,0.023344593,6.14E-07
706.48,0.023011536,0.023331116,2.02E-05
706.5,0.023074934,0.023337777,-2.26E-05
706.52,0.023040702,0.023333284,-3.30E-05
706.54,0.023039935,0.023359929,2.01E-05
706.56,0.023061579,0.023346452,1.84E-06
706.58,0.023039628,0.023350634,-3.84E-06
706.6,0.023067719,0.023339016,-2.65E-05
706.62,0.023099649,0.023345832,2.67E-05
706.64,0.023064496,0.023358845,-2.62E-05
706.66,0.023067566,0.023334214,-3.71E-05
706.68,0.023066798,0.023379448,5.84E-05
706.7,0.023037018,0.023361014,-5.22E-05
706.72,0.023061426,0.023337312,-5.68E-06
706.74,0.023021668,0.02335017,4.82E-05
706.76,0.023027962,0.0233322,-1.04E-05
706.78,0.023017216,0.023355437,-2.47E-05
706.8,0.023052676,0.023330496,-3.22E-05
706.82,0.023016602,0.023355747,2.50E-05
706.84,0.023021361,0.023348001,-3.84E-06
706.86,0.023056053,0.023357141,5.34E-05
706.88,0.022990967,0.02333158,-6.30E-05
706.9,0.023081995,0.023319497,-4.83E-05
706.92,0.023061579,0.023345213,4.79E-05
706.94,0.023074013,0.023352648,7.82E-06
706.96,0.023054825,0.023356676,-2.32E-05
706.98,0.023026734,0.023366126,3.71E-05
707,0.023064956,0.02334041,-6.06E-05
707.02,0.023073092,0.023337002,-3.68E-06
707.04,0.023075395,0.023348621,3.88E-05
707.06,0.023056514,0.023362253,-1.41E-05
707.08,0.023032567,0.023353113,-2.27E-05
707.1,0.023018291,0.023359774,-1.73E-05
707.12,0.023042084,0.023352648,1.38E-06
707.14,0.023082456,0.023329102,-1.83E-05
707.16,0.023004782,0.023352029,3.99E-05
707.18,0.023006931,0.023325074,-5.68E-06
707.2,0.023013225,0.023354817,-4.88E-05
707.22,0.023026273,0.023344593,2.62E-05
707.24,0.023097346,0.023328637,-3.68E-06
707.26,0.023035637,0.023330341,4.76E-06
707.28,0.023006317,0.023353268,-1.41E-05
707.3,0.023051141,0.023358535,-3.22E-06
707.32,0.023052369,0.023351564,-5.06E-06
707.34,0.023100877,0.02332275,-1.12E-05
707.36,0.023061886,0.023338551,-3.99E-06
707.38,0.023021054,0.023372632,-1.12E-05
707.4,0.023046075,0.023360239,2.91E-06
707.42,0.023059737,0.023359,1.67E-05
707.44,0.023101337,0.023322905,-2.72E-05
707.46,0.023035176,0.023353578,-4.60E-05
707.48,0.023057895,0.023372632,7.09E-05
707.5,0.023010308,0.023363182,-3.16E-05
707.52,0.023014914,0.023351254,-1.44E-05
707.54,0.023082763,0.023318103,-8.59E-06
707.56,0.023023817,0.02334893,1.04E-05
707.58,0.02302658,0.023344903,-1.38E-05
707.6,0.023005703,0.023334214,2.26E-05
707.62,0.023006164,0.023352493,-5.37E-06
707.64,0.023050527,0.023332665,-3.67E-05
707.66,0.023064496,0.02335017,3.65E-05
707.68,0.023067873,0.023329721,-2.67E-05
707.7,0.023067873,0.023334369,-1.53E-07
707.72,0.023030571,0.023359464,-1.50E-05
707.74,0.023039935,0.023344283,2.35E-05
707.76,0.023087368,0.023355127,-5.52E-06
707.78,0.023087982,0.023333284,-1.21E-05
707.8,0.023037172,0.023356521,-2.01E-05
707.82,0.023021207,0.02335807,-9.97E-06
707.84,0.023035023,0.023365506,4.20E-05
707.86,0.023021514,0.023357915,-1.24E-05
707.88,0.023104254,0.023321511,-3.90E-05
707.9,0.023025659,0.023370463,7.52E-06
707.92,0.022996493,0.023359309,1.40E-05
707.94,0.023053443,0.023337002,-1.87E-05
707.96,0.023021975,0.023348466,3.99E-06
707.98,0.023056207,0.023333904,-4.60E-06
708,0.023035637,0.023359309,-7.98E-06
708.02,0.023040395,0.023351564,-1.12E-05
708.04,0.023058356,0.02332399,1.76E-05
708.06,0.02304454,0.02335017,1.21E-05
708.08,0.023063575,0.023321666,-4.89E-05
708.1,0.023060965,0.023353733,-5.98E-06
708.12,0.023068947,0.023345367,4.76E-05
708.14,0.023046382,0.0233401,-3.10E-05
708.16,0.023040856,0.023371238,-2.42E-05
708.18,0.023078004,0.023340255,4.60E-07
708.2,0.023040242,0.023364576,4.60E-06
708.22,0.023030878,0.023330806,-1.38E-06
708.24,0.023034102,0.023335143,2.39E-05
708.26,0.023029804,0.023374956,-1.61E-05
708.28,0.023058663,0.023348001,-3.18E-05
708.3,0.023039628,0.023356521,2.27E-05
708.32,0.023059584,0.023349705,-4.60E-06
708.34,0.023046075,0.023347071,-8.90E-06
708.36,0.023002787,0.02333282,3.07E-06
708.38,0.023025505,0.023348311,6.44E-06
708.4,0.023058663,0.023352958,-2.56E-05
708.42,0.023072632,0.023345832,3.84E-05
708.44,0.02304761,0.023334369,-7.10E-05
708.46,0.023050834,0.023347226,3.25E-05
708.48,0.023017984,0.023335298,2.35E-05
708.5,0.023057128,0.023325539,-4.11E-05
708.52,0.023077851,0.023347071,1.49E-05
708.54,0.023044847,0.023353888,1.67E-05
708.56,0.023049759,0.023363647,-2.76E-05
708.58,0.0230625,0.023348775,-1.26E-05
708.6,0.023043773,0.023335143,9.20E-07
708.62,0.023041317,0.023322286,1.75E-05
708.64,0.023044233,0.02335776,2.12E-05
708.66,0.023020747,0.023363802,-5.66E-05
708.68,0.023074013,0.023359929,2.65E-05
708.7,0.023070329,0.023347691,-2.85E-05
708.72,0.023018598,0.023352803,2.06E-05
708.74,0.023020747,0.02333251,-1.09E-05
708.76,0.023043773,0.023345367,-1.38E-06
708.78,0.023055439,0.023334369,-6.44E-06
708.8,0.023041624,0.023347691,3.99E-06
708.82,0.023038707,0.023380068,-1.46E-05
708.84,0.023045308,0.02334103,6.29E-06
708.86,0.023037632,0.023343199,1.84E-06
708.88,0.023062347,0.023326003,-3.34E-05
708.9,0.023036251,0.023350634,1.47E-05
708.92,0.02306864,0.023346762,-3.07E-07
708.94,0.023065724,0.023347846,2.35E-05
708.96,0.023056821,0.023349705,-4.72E-05
708.98,0.023052062,0.023326313,-1.47E-05
709,0.023021207,0.023360549,4.10E-05
709.02,0.023039014,0.023359464,-4.03E-05
709.04,0.023057588,0.023348466,-7.21E-06
709.06,0.023032413,0.023351564,3.41E-05
709.08,0.023037172,0.023347846,-1.32E-05
709.1,0.023040702,0.023352648,-2.36E-05
709.12,0.023000024,0.023346142,-1.50E-05
709.14,0.023057588,0.02333158,1.44E-05
709.16,0.023050066,0.023364267,2.45E-05
709.18,0.023058356,0.023359155,-3.22E-05
709.2,0.023056667,0.023339481,-2.12E-05
709.22,0.02303533,0.023349085,3.44E-05
709.24,0.023058663,0.023337312,-4.71E-05
709.26,0.023070636,0.02334041,2.27E-05
709.28,0.023052983,0.023327088,1.20E-05
709.3,0.023026119,0.023359619,-2.26E-05
709.32,0.023045461,0.023346452,-8.44E-06
709.34,0.023038093,0.023343044,-2.44E-05
709.36,0.023027348,0.023353578,3.97E-05
709.38,0.023031185,0.023331425,-6.90E-06
709.4,0.023021514,0.023375265,-1.52E-05
709.42,0.023045768,0.023327398,-2.32E-05
709.44,0.023068333,0.023356676,2.07E-05
709.46,0.02304715,0.02334893,-1.69E-05
709.48,0.023059584,0.02333158,-2.18E-05
709.5,0.023039014,0.023371548,7.52E-06
709.52,0.023037018,0.023343508,1.79E-05
709.54,0.023046996,0.023347226,-1.89E-05
709.56,0.023045308,0.023334524,-3.30E-05
709.58,0.023047764,0.023361478,4.07E-05
709.6,0.0230209,0.023364731,-2.41E-05
709.62,0.0230559,0.023329412,3.53E-06
709.64,0.023043159,0.023347381,-1.38E-05
709.66,0.023048992,0.023358535,-1.23E-05
709.68,0.023048378,0.023337622,3.31E-05
709.7,0.023048224,0.023326003,-3.62E-05
709.72,0.023078004,0.023353733,-3.22E-06
709.74,0.023056053,0.023345677,3.07E-06
709.76,0.023009387,0.023346297,-1.60E-05
709.78,0.023051601,0.023361633,2.65E-05
709.8,0.023057281,0.023337622,-6.90E-06
709.82,0.023032567,0.023338861,-2.62E-05
709.84,0.023041624,0.023351409,-2.33E-05
709.86,0.023003401,0.023351409,2.82E-05
709.88,0.023010001,0.023362253,8.28E-06
709.9,0.023068026,0.023356986,-1.67E-05
709.92,0.023069715,0.023352803,-1.55E-05
709.94,0.02302919,0.023342424,-7.67E-06
709.96,0.023063575,0.023334214,2.29E-05
709.98,0.023061579,0.023352184,-1.52E-05
710,0.023066031,0.023345367,-4.91E-06
710.02,0.023055593,0.023347071,2.15E-06
710.04,0.02306557,0.023350325,-1.52E-05
710.06,0.023069562,0.02334893,-2.16E-05
710.08,0.023037632,0.023347226,1.07E-05
710.1,0.023037939,0.023338087,1.63E-05
710.12,0.023028269,0.023347536,-8.44E-06
710.14,0.023039167,0.023344438,-9.20E-06
710.16,0.023043466,0.023347226,-1.98E-05
710.18,0.023040395,0.023349085,-3.37E-06
710.2,0.023022896,0.023343508,2.33E-05
710.22,0.023035176,0.023356521,9.36E-06
710.24,0.023077851,0.023339016,-4.20E-05
710.26,0.023048531,0.023345058,9.82E-06
710.28,0.023049299,0.023364112,6.29E-06
710.3,0.023037479,0.023347536,-4.60E-06
710.32,0.023040856,0.023364576,-5.68E-06
710.34,0.023078772,0.023338706,-1.89E-05
710.36,0.023051294,0.023339481,1.10E-05
710.38,0.023027348,0.02335776,-6.90E-06
710.4,0.023055746,0.023355901,4.60E-07
710.42,0.023058049,0.023359,1.06E-05
710.44,0.023057435,0.023338087,-3.64E-05
710.46,0.023054825,0.023344128,1.15E-05
710.48,0.023055132,0.023333129,8.90E-06
710.5,0.023030111,0.023364422,-1.35E-05
710.52,0.023049452,0.02334072,9.20E-06
710.54,0.023067412,0.023332974,-4.45E-06
710.56,0.023031492,0.023360549,-1.78E-05
710.58,0.023072018,0.023329721,-3.79E-05
710.6,0.023023663,0.023350325,5.55E-05
710.62,0.023012918,0.023346607,-9.20E-07
710.64,0.023063114,0.023345367,-2.45E-05
710.66,0.023051908,0.02336783,-4.14E-06
710.68,0.023055286,0.02332244,-2.62E-05
710.7,0.023046229,0.023357605,3.80E-05
710.72,0.023010155,0.023359309,-1.12E-05
710.74,0.023072325,0.02334134,-7.36E-06
710.76,0.02304408,0.023355437,1.23E-06
710.78,0.023064649,0.023333749,-1.72E-05
710.8,0.023058202,0.023363182,-2.22E-05
710.82,0.023034716,0.023351099,2.70E-05
710.84,0.023038093,0.023364731,2.07E-05
710.86,0.023056821,0.02334103,-5.95E-05
710.88,0.023095197,0.023326623,2.61E-06
710.9,0.023031492,0.023354817,4.10E-05
710.92,0.023013993,0.023347846,-4.62E-05
710.94,0.023058663,0.02334955,3.11E-05
710.96,0.023049606,0.023348466,-2.16E-05
710.98,0.023065417,0.023333749,-2.78E-05
711,0.023046996,0.023345832,2.41E-05
711.02,0.023003247,0.023373871,6.60E-06
711.04,0.023068333,0.023335608,1.07E-06
711.06,0.023053597,0.023334988,-1.70E-05
711.08,0.023063882,0.023354817,-2.19E-05
711.1,0.023026887,0.023343199,-2.09E-05
711.12,0.023045768,0.023360859,7.75E-05
711.14,0.023068333,0.023351409,-2.30E-05
711.16,0.023051448,0.02333251,-3.39E-05
711.18,0.023052062,0.02334955,-2.42E-05
711.2,0.023064496,0.023353423,1.12E-05
711.22,0.023062347,0.023337312,2.29E-05
711.24,0.023028576,0.023351254,-4.91E-06
711.26,0.023037479,0.023354352,-2.52E-05
711.28,0.023043466,0.023351719,-2.30E-06
711.3,0.023059123,0.023351874,-1.04E-05
711.32,0.023078618,0.023320736,-4.60E-07
711.34,0.023034562,0.023349395,1.56E-05
711.36,0.022985441,0.023374801,4.30E-06
711.38,0.023080307,0.023328172,-2.42E-05
711.4,0.023054825,0.023353888,-6.90E-06
711.42,0.023046996,0.023355437,0
711.44,0.023060505,0.023344438,-3.37E-06
711.46,0.023026734,0.023355747,2.45E-05
711.48,0.023076316,0.023331116,-4.37E-05
711.5,0.023052676,0.023328792,1.76E-05
711.52,0.023058356,0.02335838,4.91E-06
711.54,0.023066338,0.023347536,-5.80E-05
711.56,0.023040242,0.023357296,5.26E-05
711.58,0.023042852,0.023334369,-9.82E-06
711.6,0.02306864,0.023337157,-3.80E-05
711.62,0.023022435,0.02337666,2.75E-05
711.64,0.023061119,0.023334369,4.60E-07
711.66,0.023029036,0.023357141,-1.33E-05
711.68,0.023066184,0.023345832,3.37E-06
711.7,0.02305329,0.023360549,-1.99E-05
711.72,0.023009387,0.02334893,-1.69E-05
711.74,0.023076316,0.023337622,1.76E-05
711.76,0.0230384,0.023357451,1.26E-05
711.78,0.023066031,0.023335608,-9.66E-06
711.8,0.023041624,0.023352338,-2.44E-05
711.82,0.023037325,0.023362408,1.03E-05
711.84,0.02307386,0.023326313,-2.87E-05
711.86,0.023061272,0.023342269,2.01E-05
711.88,0.023042545,0.023359155,2.29E-05
711.9,0.023037939,0.023334059,-3.39E-05
711.92,0.023038707,0.023357141,-2.07E-05
711.94,0.023066645,0.023343044,8.90E-06
711.96,0.023058816,0.023367985,3.02E-05
711.98,0.023065877,0.023337777,-8.28E-06
712,0.023037018,0.0233401,-3.21E-05
712.02,0.02302351,0.023357915,4.60E-07
712.04,0.023070943,0.023353888,2.39E-05
712.06,0.023054671,0.023346607,-6.29E-06
712.08,0.023048685,0.02333282,-4.66E-05
712.1,0.023019979,0.023365196,2.06E-05
712.12,0.023008466,0.023347691,-7.98E-06
712.14,0.023046689,0.023327398,-1.53E-06
712.16,0.023052369,0.023336073,4.60E-06
712.18,0.023049606,0.023350944,7.98E-06
712.2,0.023037632,0.023352338,9.05E-06
712.22,0.023039935,0.023356366,-6.14E-05
712.24,0.023074627,0.023345522,2.93E-05
712.26,0.023077851,0.023357141,4.63E-05
712.28,0.023072325,0.02333158,-7.33E-05
712.3,0.023019979,0.023352029,-2.49E-05
712.32,0.023069255,0.023383166,6.69E-05
712.34,0.023095197,0.023338861,-3.73E-05
712.36,0.023022896,0.023324919,-1.43E-05
712.38,0.023029957,0.023354817,1.23E-05
712.4,0.023048992,0.023376195,1.46E-05
712.42,0.023030418,0.023317638,-3.25E-05
712.44,0.023012918,0.023342734,-9.20E-06
712.46,0.023051755,0.023380997,3.27E-05
712.48,0.023043466,0.023340875,-1.44E-05
712.5,0.023018291,0.023332355,-1.21E-05
712.52,0.023066798,0.02333282,-7.52E-06
712.54,0.023054364,0.023353423,1.12E-05
712.56,0.023016295,0.023354197,-1.44E-05
712.58,0.023094736,0.023349395,-1.50E-05
712.6,0.02309489,0.023373097,1.61E-05
712.62,0.023050834,0.023348466,-1.14E-05
712.64,0.023054671,0.023333439,-2.45E-05
712.66,0.023027962,0.023353888,3.85E-05
712.68,0.023048378,0.023344748,-3.68E-06
712.7,0.023065417,0.023355747,-5.69E-05
712.72,0.023043619,0.023364886,3.54E-05
712.74,0.023011076,0.023373097,3.62E-05
712.76,0.023048071,0.023326313,-7.98E-05
712.78,0.02303533,0.02333282,1.56E-05
712.8,0.023014914,0.023363027,5.78E-05
712.82,0.023064342,0.023343508,-3.48E-05
712.84,0.023029036,0.023316089,-6.72E-05
712.86,0.023057281,0.023360549,5.48E-05
712.88,0.023055593,0.023377589,3.36E-05
712.9,0.023038553,0.023311752,-5.91E-05
712.92,0.02304101,0.023337002,-9.36E-06
712.94,0.023111622,0.023381772,3.18E-05
712.96,0.023048838,0.023347071,-4.76E-06
712.98,0.023000638,0.023320736,-2.84E-05
713,0.023075088,0.023391066,1.07E-06
713.02,0.023037018,0.023359309,3.80E-05
713.04,0.023036404,0.023330961,-1.58E-05
713.06,0.023087368,0.023353733,-5.05E-05
713.08,0.023055439,0.023362718,3.39E-05
713.1,0.022994344,0.023362872,8.90E-06
713.12,0.023082916,0.023343508,-3.67E-05
713.14,0.023051908,0.023354662,-1.95E-05
713.16,0.023053597,0.023344128,6.35E-05
713.18,0.023083377,0.023342269,-2.32E-05
713.2,0.022991581,0.023355747,-6.40E-05
713.22,0.023009694,0.023339481,2.82E-05
713.24,0.023089517,0.023345213,6.60E-05
713.26,0.02304147,0.023338706,-4.71E-05
713.28,0.023007545,0.023337467,-6.30E-05
713.3,0.023046229,0.023360394,8.30E-05
713.32,0.023043159,0.023366281,-2.15E-06
713.34,0.023102258,0.023326003,-5.66E-05
713.36,0.023074781,0.023321201,2.24E-05
713.38,0.023025045,0.023353733,5.06E-06
713.4,0.02304454,0.023369689,-5.83E-06
713.42,0.023084452,0.023354042,-3.53E-06
713.44,0.023075241,0.023335453,-3.02E-05
713.46,0.023057588,0.023360084,6.90E-06
713.48,0.023048992,0.023361478,3.21E-05
713.5,0.022987743,0.023350944,-2.21E-05
713.52,0.023042084,0.023368294,-2.61E-06
713.54,0.023079232,0.023357915,-2.19E-05
713.56,0.023019212,0.023352803,-3.37E-06
713.58,0.023026426,0.023353113,2.02E-05
713.6,0.023048531,0.023363337,1.84E-05
713.62,0.023044387,0.023336383,-2.26E-05
713.64,0.023068794,0.023324764,-5.66E-05
713.66,0.023079079,0.023374491,6.09E-05
713.68,0.023088903,0.023321201,-1.84E-06
713.7,0.023042698,0.023329721,-9.82E-06
713.72,0.023045615,0.02334986,-2.07E-05
713.74,0.023081381,0.023357915,-2.42E-05
713.76,0.023041317,0.02333158,2.10E-05
713.78,0.023060505,0.023354197,1.38E-05
713.8,0.023057281,0.023339791,-3.45E-05
713.82,0.023000945,0.023354662,4.17E-05
713.84,0.023027808,0.023374026,-7.36E-06
713.86,0.023079846,0.023346142,-6.17E-05
713.88,0.023055286,0.023344128,3.53E-05
713.9,0.023052983,0.023362718,2.13E-05
713.92,0.023045615,0.023381927,-7.21E-06
713.94,0.023037018,0.023332355,-6.46E-05
713.96,0.023079079,0.023353423,2.68E-05
713.98,0.023079539,0.023327398,5.29E-05
714,0.02302397,0.023361014,-4.60E-05
714.02,0.02302044,0.023365351,-3.57E-05
714.04,0.023078158,0.023360394,3.22E-05
714.06,0.023045308,0.023337932,-1.44E-05
714.08,0.023069101,0.023310822,1.07E-05
714.1,0.023087829,0.023345987,5.37E-06
714.12,0.022992195,0.023339636,-3.41E-05
714.14,0.023056053,0.02335048,-1.18E-05
714.16,0.023078158,0.023359619,1.64E-05
714.18,0.023060198,0.023344903,9.36E-06
714.2,0.023064803,0.023347846,1.53E-07
714.22,0.023047917,0.023355747,-3.94E-05
714.24,0.02302965,0.023350789,-1.23E-06
714.26,0.023055746,0.023339016,1.79E-05
714.28,0.023076469,0.02336721,1.50E-05
714.3,0.023021975,0.023361478,-3.93E-05
714.32,0.023052062,0.023364886,6.14E-07
714.34,0.023048685,0.023356056,1.30E-05
714.36,0.022999717,0.023356831,-1.93E-05
714.38,0.023056821,0.023339326,-9.20E-07
714.4,0.023096425,0.023344283,4.76E-05
714.42,0.023055286,0.023341495,-3.16E-05
714.44,0.023055439,0.023337467,-6.26E-05
714.46,0.023046382,0.023360084,7.53E-05
714.48,0.023089057,0.023348466,-1.03E-05
714.5,0.023095657,0.023336073,-3.39E-05
714.52,0.023043312,0.023323215,-3.68E-05
714.54,0.023024124,0.023363337,4.71E-05
714.56,0.023034409,0.02335869,8.74E-06
714.58,0.023072325,0.023343508,-1.76E-05
714.6,0.023042084,0.023326313,-1.64E-05
714.62,0.023050066,0.023354972,1.84E-06
714.64,0.023014453,0.023362098,1.92E-05
714.66,0.02301476,0.023343818,-4.22E-05
714.68,0.023064496,0.02334893,3.45E-05
714.7,0.023043619,0.023361478,-1.53E-06
714.72,0.023092894,0.023362253,-3.62E-05
714.74,0.023051294,0.023366745,-1.75E-05
714.76,0.023022742,0.023364422,3.31E-05
714.78,0.023076469,0.023347226,8.59E-06
714.8,0.023057895,0.023341495,-4.85E-05
714.82,0.023037786,0.023350944,7.52E-06
714.84,0.023070636,0.023361633,2.52E-05
714.86,0.023078158,0.023347536,-1.17E-05
714.88,0.02305329,0.023333594,-2.38E-05
714.9,0.023044387,0.023335298,5.22E-06
714.92,0.023049299,0.023343199,-3.37E-06
714.94,0.023058509,0.023326468,-1.79E-05
714.96,0.023038093,0.02334103,2.07E-05
714.98,0.02304147,0.023362098,4.91E-06
715,0.02305329,0.023348156,-2.07E-05
715.02,0.023061272,0.023345832,-1.69E-06
715.04,0.023060351,0.023332974,6.14E-07
715.06,0.023051908,0.023349705,-1.07E-06
715.08,0.023026887,0.023374026,2.76E-06
715.1,0.023035023,0.023352029,-3.01E-05
715.12,0.02304454,0.023381927,1.75E-05
715.14,0.023092741,0.023342424,1.41E-05
715.16,0.023039167,0.023376505,-1.73E-05
715.18,0.023041624,0.023357296,-1.67E-05
715.2,0.023069715,0.023342424,6.14E-06
715.22,0.023054057,0.023363802,-6.90E-06
715.24,0.023099495,0.023335143,-8.74E-06
715.26,0.023067412,0.023372942,2.27E-05
715.28,0.023088289,0.023348775,-4.26E-05
715.3,0.023066645,0.02334103,7.67E-07
715.32,0.023032413,0.0233054,3.59E-05
715.34,0.023027655,0.023318723,-1.86E-05
715.36,0.02305375,0.023356056,1.24E-05
715.38,0.023015528,0.023349705,2.10E-05
715.4,0.023035637,0.023339636,-5.12E-05
715.42,0.023032106,0.023365971,-2.39E-05
715.44,0.023057742,0.023315315,-2.45E-06
715.46,0.023027808,0.02335838,4.54E-05
715.48,0.023018291,0.023356366,-1.46E-05
715.5,0.023080153,0.023339636,1.63E-05
715.52,0.02306557,0.023366281,-4.56E-05
715.54,0.023117916,0.023350015,-2.65E-05
715.56,0.023045768,0.023386264,5.12E-05
715.58,0.023105942,0.023335453,-4.53E-05
715.6,0.023067259,0.023355747,2.75E-05
715.62,0.023050987,0.023360084,-2.82E-05
715.64,0.023108245,0.023343818,-1.92E-05
715.66,0.023013993,0.023343508,2.21E-05
715.68,0.023034409,0.023357451,1.55E-05
715.7,0.023072018,0.023342734,-2.15E-05
715.72,0.023006624,0.023328792,-2.44E-05
715.74,0.023011997,0.023328637,6.60E-06
715.76,0.023060812,0.023338241,2.39E-05
715.78,0.023031032,0.023321976,1.87E-05
715.8,0.023034255,0.023334524,-5.57E-05
715.82,0.023067105,0.023340565,-1.53E-06
715.84,0.023044233,0.023333439,1.01E-05
715.86,0.023027655,0.023351409,6.44E-06
715.88,0.023087675,0.023352029,2.12E-05
715.9,0.02302658,0.023357605,-2.12E-05
715.92,0.023083991,0.023359155,-5.19E-05
715.94,0.023062807,0.023372167,2.95E-05
715.96,0.023043312,0.023367675,1.23E-05
715.98,0.023098114,0.023374491,-1.12E-05
716,0.02302044,0.02335807,-1.58E-05
716.02,0.023043773,0.023371548,-1.76E-05
716.04,0.023101644,0.023357605,4.45E-06
716.06,0.023066031,0.023352184,-9.82E-06
716.08,0.023046689,0.023329102,2.81E-05
716.1,0.023059584,0.023353888,-2.98E-05
716.12,0.023032106,0.023337002,-1.76E-05
716.14,0.023028422,0.023323525,-4.60E-07
716.16,0.023060198,0.023339946,3.18E-05
716.18,0.023053904,0.023309738,1.43E-05
716.2,0.023003247,0.023336228,-4.08E-05
716.22,0.023025812,0.023336228,-3.68E-06
716.24,0.023017677,0.023344438,2.50E-05
716.26,0.023045922,0.023342424,-1.23E-05
716.28,0.023097653,0.023342734,-1.89E-05
716.3,0.023047303,0.023370308,2.36E-05
716.32,0.023052062,0.023375885,-2.62E-05
716.34,0.023083223,0.02334924,1.18E-05
716.36,0.023052676,0.023364112,8.59E-06
716.38,0.023117609,0.023359619,-2.18E-05
716.4,0.023055286,0.023359309,-5.14E-05
716.42,0.023007392,0.02337542,5.12E-05
716.44,0.023052522,0.02336752,-5.68E-06
716.46,0.0230625,0.023356211,-8.90E-06
716.48,0.023005396,0.023318413,-4.14E-06
716.5,0.023030111,0.023343973,-2.38E-05
716.52,0.02306204,0.02335869,3.90E-05
716.54,0.023002019,0.023337622,-2.90E-05
716.56,0.023063728,0.023335453,1.50E-05
716.58,0.023070943,0.023312526,-1.55E-05
716.6,0.023054978,0.023316244,-2.82E-05
716.62,0.023098267,0.023330186,1.29E-05
716.64,0.023025966,0.023328327,1.69E-05
716.66,0.023039781,0.023374801,2.13E-05
716.68,0.023123749,0.023334679,-5.92E-05
716.7,0.023043619,0.02336783,9.51E-06
716.72,0.023044233,0.023352029,-1.03E-05
716.74,0.023060965,0.023334214,4.14E-06
716.76,0.022989739,0.02339339,3.85E-05
716.78,0.023063268,0.023354817,-7.21E-05
716.8,0.023088136,0.023356211,6.41E-05
716.82,0.022999563,0.023362872,-2.96E-05
716.84,0.023084298,0.023381462,-4.37E-05
716.86,0.023058663,0.023344283,1.32E-05
716.88,0.0230209,0.023340565,4.46E-05
716.9,0.023097807,0.023327862,-4.69E-05
716.92,0.02309535,0.02333251,-7.21E-06
716.94,0.023023817,0.023343199,2.07E-05
