Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
742.9,-0.015891592,,
742.92,-0.015882081,,
742.94,-0.01589558,,
742.96,-0.015858918,,
742.98,-0.015873338,,
743,-0.015876559,,
743.02,-0.015868122,,
743.04,-0.015875178,,
743.06,-0.015866742,,
743.08,-0.015865208,,
743.1,-0.015897114,,
743.12,-0.015881928,,
743.14,-0.015902943,,
743.16,-0.015881621,,
743.18,-0.015887297,,
743.2,-0.015893586,,
743.22,-0.015882081,,
743.24,-0.015887603,,
743.26,-0.015894506,,
743.28,-0.015901102,,
743.3,-0.015876866,,
743.32,-0.015890058,,
743.34,-0.015857998,,
743.36,-0.015898341,,
743.38,-0.015870883,,
743.4,-0.015878706,,
743.42,-0.015869349,,
743.44,-0.015866435,,
743.46,-0.015872877,,
743.48,-0.01587119,,
743.5,-0.015892052,,
743.52,-0.015883308,,
743.54,-0.015886376,,
743.56,-0.015885149,,
743.58,-0.015896347,,
743.6,-0.015901256,,
743.62,-0.015893432,,
743.64,-0.015883615,,
743.66,-0.015887143,,
743.68,-0.015894199,,
743.7,-0.01586398,,
743.72,-0.015906931,,
743.74,-0.015855697,,
743.76,-0.015874258,,
743.78,-0.015876712,,
743.8,-0.015879934,,
743.82,-0.015883615,,
743.84,-0.015855084,,
743.86,-0.015890671,,
743.88,-0.015888831,,
743.9,-0.015887143,,
743.92,-0.015880394,,
743.94,-0.01588699,,
743.96,-0.015885302,,
743.98,-0.015897114,,
744,-0.015890364,,
744.02,-0.015905397,,
744.04,-0.01586306,,
744.06,-0.015888524,,
744.08,-0.015883462,,
744.1,-0.01587211,,
744.12,-0.01588745,,
744.14,-0.015874718,,
744.16,-0.015879167,,
744.18,-0.015875792,,
744.2,-0.015872264,,
744.22,-0.015883462,,
744.24,-0.015876405,,
744.26,-0.015887297,,
744.28,-0.015891285,,
744.3,-0.015883462,,
744.32,-0.015884689,,
744.34,-0.015892972,,
744.36,-0.015897727,,
744.38,-0.015894506,,
744.4,-0.015894813,,
744.42,-0.015887297,,
744.44,-0.015875332,,
744.46,-0.015873338,,
744.48,-0.015877019,,
744.5,-0.015881928,,
744.52,-0.01588024,,
744.54,-0.015861986,,
744.56,-0.015869043,,
744.58,-0.015869043,,
744.6,-0.015881468,,
744.62,-0.0158965,,
744.64,-0.015896347,,
744.66,-0.015866895,,
744.68,-0.015888677,,
744.7,-0.015892972,,
744.72,-0.015900795,,
744.74,-0.015899568,,
744.76,-0.015884996,,
744.78,-0.015884689,,
744.8,-0.015878093,,
744.82,-0.015893432,,
744.84,-0.015871343,,
744.86,-0.015874565,,
744.88,-0.01587978,,
744.9,-0.015876866,,
744.92,-0.015873644,,
744.94,-0.015882081,,
744.96,-0.015872264,,
744.98,-0.015889444,,
745,-0.015881468,,
745.02,-0.015885763,,
745.04,-0.015888064,,
745.06,-0.015883308,,
745.08,-0.015892972,,
745.1,-0.015883615,,
745.12,-0.015901409,,
745.14,-0.015880547,,
745.16,-0.015902636,,
745.18,-0.015871804,,
745.2,-0.015877326,,
745.22,-0.015863367,,
745.24,-0.015899568,,
745.26,-0.015880547,,
745.28,-0.015859379,,
745.3,-0.015876866,,
745.32,-0.01587027,,
745.34,-0.015884535,,
745.36,-0.015877326,,
745.38,-0.015904937,,
745.4,-0.01587119,,
745.42,-0.015894353,,
745.44,-0.015904937,,
745.46,-0.015888064,,
745.48,-0.015875945,,
745.5,-0.015905551,,
745.52,-0.015890364,,
745.54,-0.015861373,,
745.56,-0.015880547,,
745.58,-0.015861833,,
745.6,-0.015884842,,
745.62,-0.015859685,,
745.64,-0.015886836,,
745.66,-0.015881468,,
745.68,-0.015872724,,
745.7,-0.015871957,,
745.72,-0.015885763,,
745.74,-0.015890518,,
745.76,-0.015894966,,
745.78,-0.015908158,,
745.8,-0.015878093,,
745.82,-0.015877326,,
745.84,-0.015898955,,
745.86,-0.015886683,,
745.88,-0.015882541,,
745.9,-0.015884229,,
745.92,-0.015884689,,
745.94,-0.015865975,,
745.96,-0.015860146,,
745.98,-0.015886223,,
746,-0.015889444,,
746.02,-0.01585539,,
746.04,-0.015868276,,
746.06,-0.015894966,,
746.08,-0.015878553,,
746.1,-0.015871037,,
746.12,-0.015887757,,
746.14,-0.015909846,,
746.16,-0.015898341,,
746.18,-0.015898648,,
746.2,-0.015891285,,
746.22,-0.015884382,,
746.24,-0.015898955,,
746.26,-0.015894199,,
746.28,-0.015867662,,
746.3,-0.015885916,,
746.32,-0.015860299,,
746.34,-0.01587978,,
746.36,-0.015856464,,
746.38,-0.015869196,,
746.4,-0.015879013,,
746.42,-0.015874105,,
746.44,-0.015868122,,
746.46,-0.01586168,,
746.48,-0.015907391,,
746.5,-0.015894966,,
746.52,-0.015886069,,
746.54,-0.015898494,,
746.56,-0.015895887,,
746.58,-0.015882848,,
746.6,-0.015902483,,
746.62,-0.015883768,,
746.64,-0.015891131,,
746.66,-0.01587165,,
746.68,-0.015872264,,
746.7,-0.015886069,,
746.72,-0.015871804,,
746.74,-0.01586214,,
746.76,-0.015884689,,
746.78,-0.015883922,,
746.8,-0.015867202,,
746.82,-0.015871957,,
746.84,-0.015892052,,
746.86,-0.015883768,,
746.88,-0.015876559,,
746.9,-0.015900335,,
746.92,-0.015893739,,
746.94,-0.015882541,,
746.96,-0.015877326,,
746.98,-0.015914908,,
747,-0.015891131,,
747.02,-0.015867969,,
747.04,-0.01589466,,
747.06,-0.015884229,,
747.08,-0.015872571,,
747.1,-0.015877939,,
747.12,-0.015873031,,
747.14,-0.015865054,,
747.16,-0.015878093,,
747.18,-0.015874258,,
747.2,-0.015880394,,
747.22,-0.015876712,,
747.24,-0.015896193,,
747.26,-0.015889444,,
747.28,-0.015879473,,
747.3,-0.015898494,,
747.32,-0.015892359,,
747.34,-0.015902943,,
747.36,-0.015870116,,
747.38,-0.015876559,,
747.4,-0.015902022,,
747.42,-0.015877633,,
747.44,-0.015858151,,
747.46,-0.015894813,,
747.48,-0.015884075,,
747.5,-0.015862753,,
747.52,-0.015870116,,
747.54,-0.015893739,,
747.56,-0.015897114,,
747.58,-0.015873798,,
747.6,-0.015881007,,
747.62,-0.015886836,,
747.64,-0.015890364,,
747.66,-0.015881314,,
747.68,-0.015883768,,
747.7,-0.015885302,,
747.72,-0.015880547,,
747.74,-0.015875639,,
747.76,-0.015882081,,
747.78,-0.015881007,,
747.8,-0.015887603,,
747.82,-0.015887297,,
747.84,-0.015885149,,
747.86,-0.015883001,,
747.88,-0.015890364,,
747.9,-0.015875332,,
747.92,-0.015885763,,
747.94,-0.01587978,,
747.96,-0.015883308,,
747.98,-0.015898341,,
748,-0.015862907,,
748.02,-0.01587211,,
748.04,-0.015887603,,
748.06,-0.015898188,,
748.08,-0.015896193,,
748.1,-0.015879473,,
748.12,-0.015868582,,
748.14,-0.015873184,,
748.16,-0.015882081,,
748.18,-0.015894353,,
748.2,-0.015883308,,
748.22,-0.015857231,,
748.24,-0.015877479,,
748.26,-0.015884229,,
748.28,-0.015891592,,
748.3,-0.015873951,,
748.32,-0.015898801,,
748.34,-0.015890825,,
748.36,-0.01588024,,
748.38,-0.015899722,,
748.4,-0.015867202,,
748.42,-0.015883001,,
748.44,-0.015896654,,
748.46,-0.015894966,,
748.48,-0.015871037,,
748.5,-0.015856771,,
748.52,-0.015888524,,
748.54,-0.015891745,,
748.56,-0.015872571,,
748.58,-0.015874872,,
748.6,-0.015889137,,
748.62,-0.015880087,,
748.64,-0.015883768,,
748.66,-0.015869656,,
748.68,-0.015901102,,
748.7,-0.015879934,,
748.72,-0.015881161,,
748.74,-0.015870883,,
748.76,-0.015883155,,
748.78,-0.015904784,,
748.8,-0.015863827,,
748.82,-0.01588699,,
748.84,-0.015881161,,
748.86,-0.01590325,,
748.88,-0.015892665,,
748.9,-0.015867969,,
748.92,-0.015875945,,
748.94,-0.015898955,,
748.96,-0.015895426,,
748.98,-0.015865668,,
749,-0.015848027,,
749.02,-0.015894199,,
749.04,-0.015904017,,
749.06,-0.015871343,,
749.08,-0.01585493,,
749.1,-0.015895273,,
749.12,-0.0158965,,
749.14,-0.015890825,,
749.16,-0.015871957,,
749.18,-0.015882541,,
749.2,-0.015900949,,
749.22,-0.015893279,,
749.24,-0.015885609,,
749.26,-0.015862293,,
749.28,-0.015895426,,
749.3,-0.015894813,,
749.32,-0.01587165,,
749.34,-0.0158784,,
749.36,-0.015874718,,
749.38,-0.015883922,,
749.4,-0.015872417,,
749.42,-0.015877019,,
749.44,-0.015887603,,
749.46,-0.015886683,,
749.48,-0.015887143,,
749.5,-0.015859379,,
749.52,-0.015874411,,
749.54,-0.015910919,,
749.56,-0.015883768,,
749.58,-0.015871804,,
749.6,-0.015872264,,
749.62,-0.015890211,,
749.64,-0.015913987,,
749.66,-0.015872877,,
749.68,-0.015877479,,
749.7,-0.015886069,,
749.72,-0.015896654,,
749.74,-0.015877479,,
749.76,-0.01586306,,
749.78,-0.015871957,,
749.8,-0.015884229,,
749.82,-0.015892512,,
749.84,-0.015865208,,
749.86,-0.015864287,,
749.88,-0.015887143,,
749.9,-0.015889444,,
749.92,-0.015892205,,
749.94,-0.015895426,,
749.96,-0.015887297,,
749.98,-0.015876099,,
750,-0.015883768,,
750.02,-0.015916595,,
750.04,-0.015890518,,
750.06,-0.015862907,,
750.08,-0.015885916,,
750.1,-0.015881161,,
750.12,-0.015875485,,
750.14,-0.015869349,,
750.16,-0.015886069,,
750.18,-0.015865668,,
750.2,-0.015877939,,
750.22,-0.015886836,,
750.24,-0.015860452,,
750.26,-0.015889751,,
750.28,-0.015899722,,
750.3,-0.015881161,,
750.32,-0.015880394,,
750.34,-0.015902176,,
750.36,-0.015890211,,
750.38,-0.015885456,,
750.4,-0.015894506,,
750.42,-0.015894966,,
750.44,-0.015879473,,
750.46,-0.015887143,,
750.48,-0.015873644,,
750.5,-0.015866742,,
750.52,-0.015895426,,
750.54,-0.015880087,,
750.56,-0.01586398,,
750.58,-0.015867662,,
750.6,-0.015870116,,
750.62,-0.015891745,,
750.64,-0.015890978,,
750.66,-0.015883922,,
750.68,-0.015875332,,
750.7,-0.015891131,,
750.72,-0.015896193,,
750.74,-0.015886836,,
750.76,-0.015891592,,
750.78,-0.015887757,,
750.8,-0.015873951,,
750.82,-0.015891285,,
750.84,-0.015878093,,
750.86,-0.015869963,,
750.88,-0.015900795,,
750.9,-0.015879934,,
750.92,-0.015870116,,
750.94,-0.015860606,,
750.96,-0.015892819,,
750.98,-0.015889597,,
751,-0.015873338,,
751.02,-0.015878246,,
751.04,-0.015875945,,
751.06,-0.015895733,,
751.08,-0.01589466,,
751.1,-0.015876252,,
751.12,-0.015900182,,
751.14,-0.015890211,,
751.16,-0.01587886,,
751.18,-0.015898034,,
751.2,-0.015868276,,
751.22,-0.015886683,,
751.24,-0.015879934,,
751.26,-0.01587165,,
751.28,-0.015881007,,
751.3,-0.01588024,,
751.32,-0.015868122,,
751.34,-0.015856771,,
751.36,-0.015898341,,
751.38,-0.015900949,,
751.4,-0.015880547,,
751.42,-0.01588024,,
751.44,-0.015877939,,
751.46,-0.015882541,,
751.48,-0.015918896,,
751.5,-0.015892052,,
751.52,-0.015872877,,
751.54,-0.015882541,,
751.56,-0.015889597,,
751.58,-0.015886376,,
751.6,-0.015873031,,
751.62,-0.01588699,,
751.64,-0.015872571,,
751.66,-0.015892819,,
751.68,-0.015870116,,
751.7,-0.01583729,,
751.72,-0.015892052,,
751.74,-0.015901562,,
751.76,-0.015881621,,
751.78,-0.015869656,,
751.8,-0.015878706,,
751.82,-0.015895426,,
751.84,-0.015891898,,
751.86,-0.01589558,,
751.88,-0.015890058,,
751.9,-0.015891592,,
751.92,-0.015890978,,
751.94,-0.015878706,,
751.96,-0.015874872,,
751.98,-0.015878706,,
752,-0.015874258,,
752.02,-0.015888064,,
752.04,-0.015881928,,
752.06,-0.015869656,,
752.08,-0.015866895,,
752.1,-0.015883462,,
752.12,-0.015911226,,
752.14,-0.015877786,,
752.16,-0.015885609,,
752.18,-0.015875792,,
752.2,-0.015884382,,
752.22,-0.015895733,,
752.24,-0.015887297,,
752.26,-0.015877172,,
752.28,-0.015883308,,
752.3,-0.01588699,,
752.32,-0.015865514,,
752.34,-0.01587886,,
752.36,-0.015877786,,
752.38,-0.015881161,,
752.4,-0.015896347,,
752.42,-0.015879627,,
752.44,-0.015876405,,
752.46,-0.015893126,,
752.48,-0.015903403,,
752.5,-0.015888064,,
752.52,-0.015890364,,
752.54,-0.015888831,,
752.56,-0.015879934,,
752.58,-0.015887297,,
752.6,-0.015862447,,
752.62,-0.015864747,,
752.64,-0.015879167,,
752.66,-0.01588024,,
752.68,-0.015865668,,
752.7,-0.015869503,,
752.72,-0.015888064,,
752.74,-0.015883615,,
752.76,-0.015886836,,
752.78,-0.015908465,,
752.8,-0.015898034,,
752.82,-0.015872724,,
752.84,-0.015883462,,
752.86,-0.015903403,,
752.88,-0.015894199,,
752.9,-0.015880394,,
752.92,-0.015882541,,
752.94,-0.015872724,,
752.96,-0.015878093,,
752.98,-0.015890364,,
753,-0.015865514,,
753.02,-0.015879627,,
753.04,-0.015890671,,
753.06,-0.015873338,,
753.08,-0.015885916,,
753.1,-0.015872264,,
753.12,-0.015876559,,
753.14,-0.01588653,,
753.16,-0.015885609,,
753.18,-0.015878246,,
753.2,-0.015871497,,
753.22,-0.015903096,,
753.24,-0.015876712,,
753.26,-0.015889444,,
753.28,-0.015898648,,
753.3,-0.015877019,,
753.32,-0.015906318,,
753.34,-0.015888064,,
753.36,-0.01587073,,
753.38,-0.015879473,,
753.4,-0.01587073,,
753.42,-0.015893126,,
753.44,-0.015872264,,
753.46,-0.015851249,,
753.48,-0.015873644,,
753.5,-0.015878706,,
753.52,-0.015876252,,
753.54,-0.015886223,,
753.56,-0.015886376,,
753.58,-0.015881161,,
753.6,-0.015888984,,
753.62,-0.015900795,,
753.64,-0.015893126,,
753.66,-0.015888984,,
753.68,-0.015904017,,
753.7,-0.015892512,,
753.72,-0.015883155,,
753.74,-0.015878553,,
753.76,-0.015880701,,
753.78,-0.015898034,,
753.8,-0.015864441,,
753.82,-0.015864134,,
753.84,-0.015869963,,
753.86,-0.015874411,,
753.88,-0.015873644,,
753.9,-0.015867815,,
753.92,-0.015881621,,
753.94,-0.015884842,,
753.96,-0.015881774,,
753.98,-0.015900489,,
754,-0.01587978,,
754.02,-0.015888217,,
754.04,-0.01591138,,
754.06,-0.015908312,,
754.08,-0.015892972,,
754.1,-0.015875332,,
754.12,-0.015896654,,
754.14,-0.015879473,,
754.16,-0.015882695,,
754.18,-0.015869503,,
754.2,-0.015859685,,
754.22,-0.015859532,,
754.24,-0.015868276,,
754.26,-0.015869503,,
754.28,-0.015880394,,
754.3,-0.015881774,,
754.32,-0.01588745,,
754.34,-0.015893126,,
754.36,-0.015897574,,
754.38,-0.015905244,,
754.4,-0.015905704,,
754.42,-0.015899108,,
754.44,-0.015888677,,
754.46,-0.015891745,,
754.48,-0.015879013,,
754.5,-0.01587119,,
754.52,-0.015869043,,
754.54,-0.01587165,,
754.56,-0.015870116,,
754.58,-0.015866588,,
754.6,-0.015857538,,
754.62,-0.015864901,,
754.64,-0.015889597,,
754.66,-0.015897114,,
754.68,-0.015882848,,
754.7,-0.015891745,,
754.72,-0.01590463,,
754.74,-0.015894966,,
754.76,-0.015890825,,
754.78,-0.015899875,,
754.8,-0.015893586,,
754.82,-0.015885302,,
754.84,-0.015866742,,
754.86,-0.015879473,,
754.88,-0.015884535,,
754.9,-0.015883462,,
754.92,-0.015884842,,
754.94,-0.015864747,,
754.96,-0.015880394,,
754.98,-0.015884689,,
755,-0.01588791,,
755.02,-0.01586352,,
755.04,-0.015871957,,
755.06,-0.015883001,,
755.08,-0.015881314,,
755.1,-0.015871957,,
755.12,-0.015884689,,
755.14,-0.015897881,,
755.16,-0.015892052,,
755.18,-0.015881774,,
755.2,-0.01588745,,
755.22,-0.015907545,,
755.24,-0.015892972,,
755.26,-0.015891438,,
755.28,-0.015888524,,
755.3,-0.015874411,,
755.32,-0.015877479,,
755.34,-0.015877633,,
755.36,-0.015870116,,
755.38,-0.015879627,,
755.4,-0.01587027,,
755.42,-0.015863213,,
755.44,-0.015869196,,
755.46,-0.015891898,,
755.48,-0.015897114,,
755.5,-0.015888217,,
755.52,-0.015873491,,
755.54,-0.015890058,,
755.56,-0.015910919,,
755.58,-0.015885916,,
755.6,-0.015872877,,
755.62,-0.01588745,,
755.64,-0.015893279,,
755.66,-0.015867662,,
755.68,-0.015879934,,
755.7,-0.015883615,,
755.72,-0.015867969,,
755.74,-0.015883308,,
755.76,-0.015892512,,
755.78,-0.015872877,,
755.8,-0.015873031,,
755.82,-0.015899108,,
755.84,-0.015877939,,
755.86,-0.015881161,,
755.88,-0.015890211,,
755.9,-0.01588024,,
755.92,-0.015869196,,
755.94,-0.015882388,,
755.96,-0.015893126,,
755.98,-0.015877326,,
756,-0.015880394,,
756.02,-0.015883615,,
756.04,-0.015883922,,
756.06,-0.015881928,,
756.08,-0.01587886,,
756.1,-0.015883922,,
756.12,-0.015899722,,
756.14,-0.015874411,,
756.16,-0.015857845,,
756.18,-0.015888984,,
756.2,-0.015877786,,
756.22,-0.015883615,,
756.24,-0.015900489,,
756.26,-0.01586398,,
756.28,-0.015867048,,
756.3,-0.015906624,,
756.32,-0.015904784,,
756.34,-0.015867202,,
756.36,-0.015889444,,
756.38,-0.015898034,,
756.4,-0.015866742,,
756.42,-0.015889137,,
756.44,-0.015885916,,
756.46,-0.015868429,,
756.48,-0.015886836,,
756.5,-0.015882235,,
756.52,-0.01584634,,
756.54,-0.01588024,,
756.56,-0.015879167,,
756.58,-0.015868122,,
756.6,-0.015896347,,
756.62,-0.015889444,,
756.64,-0.015867969,,
756.66,-0.01589696,,
756.68,-0.015900795,,
756.7,-0.015881161,,
756.72,-0.015912453,,
756.74,-0.015898034,,
756.76,-0.015873338,,
756.78,-0.015887143,,
756.8,-0.015892052,,
756.82,-0.015877939,,
756.84,-0.01587211,,
756.86,-0.015869043,,
756.88,-0.015866588,,
756.9,-0.015859532,,
756.92,-0.015875792,,
756.94,-0.015873184,,
756.96,-0.015861066,,
756.98,-0.015884996,,
757,-0.015892819,,
757.02,-0.015899108,,
757.04,-0.01590371,,
757.06,-0.015890364,,
757.08,-0.01589558,,
757.1,-0.015900028,,
757.12,-0.015928713,,
757.14,-0.015882081,,
757.16,-0.0158626,,
757.18,-0.015861373,,
757.2,-0.015866435,,
757.22,-0.015883922,,
757.24,-0.015850175,,
757.26,-0.01585401,,
757.28,-0.015867048,,
757.3,-0.015868429,,
757.32,-0.015882695,,
757.34,-0.01589512,,
757.36,-0.01588745,,
757.38,-0.015907545,,
757.4,-0.015923958,,
757.42,-0.015898955,,
757.44,-0.015878553,,
757.46,-0.015906624,,
757.48,-0.015906471,,
757.5,-0.015881161,,
757.52,-0.015870883,,
757.54,-0.015863827,,
757.56,-0.015867815,,
757.58,-0.015867048,,
757.6,-0.015862447,,
757.62,-0.015864901,,
757.64,-0.015880547,,
757.66,-0.01587073,,
757.68,-0.01587211,,
757.7,-0.01588699,,
757.72,-0.01588745,,
757.74,-0.015905244,,
757.76,-0.015901409,,
757.78,-0.015887603,,
757.8,-0.015897881,,
757.82,-0.015893279,,
757.84,-0.015886223,,
757.86,-0.015892819,,
757.88,-0.015885149,,
757.9,-0.015865821,,
757.92,-0.015884842,,
757.94,-0.01586352,,
757.96,-0.015860606,,
757.98,-0.015883308,,
758,-0.01587027,,
758.02,-0.015873951,,
758.04,-0.015877326,,
758.06,-0.015883001,,
758.08,-0.015877172,,
758.1,-0.015889904,,
758.12,-0.015909232,,
758.14,-0.015888217,,
758.16,-0.015891745,,
758.18,-0.015901869,,
758.2,-0.015880087,,
758.22,-0.01588745,,
758.24,-0.01588791,,
758.26,-0.015883462,,
758.28,-0.015878093,,
758.3,-0.015864134,,
758.32,-0.015871804,,
758.34,-0.015871497,,
758.36,-0.015882695,,
758.38,-0.015888217,,
758.4,-0.015868736,,
758.42,-0.015877786,,
758.44,-0.015885302,,
758.46,-0.015876866,,
758.48,-0.015885916,,
758.5,-0.015882081,,
758.52,-0.015892359,,
758.54,-0.015880701,,
758.56,-0.015875025,,
758.58,-0.015894966,,
758.6,-0.015897574,,
758.62,-0.015901562,,
758.64,-0.015885302,,
758.66,-0.015885456,,
758.68,-0.015878553,,
758.7,-0.015895887,,
758.72,-0.015889444,,
758.74,-0.015870116,,
758.76,-0.015864747,,
758.78,-0.015879013,,
758.8,-0.015859532,,
758.82,-0.015866435,,
758.84,-0.015886376,,
758.86,-0.015869809,,
758.88,-0.015883155,,
758.9,-0.015888677,,
758.92,-0.015889291,,
758.94,-0.015888677,,
758.96,-0.015906624,,
758.98,-0.015902022,,
759,-0.015903556,,
759.02,-0.015892972,,
759.04,-0.015873031,,
759.06,-0.015879473,,
759.08,-0.015889751,,
759.1,-0.015872417,,
759.12,-0.015865668,,
759.14,-0.015871497,,
759.16,-0.015864594,,
759.18,-0.015869963,,
759.2,-0.015881161,,
759.22,-0.015892052,,
759.24,-0.015877172,,
759.26,-0.015890671,,
759.28,-0.015882081,,
759.3,-0.015887143,,
759.32,-0.015899261,,
759.34,-0.015886683,,
759.36,-0.015892819,,
759.38,-0.01587932,,
759.4,-0.015890518,,
759.42,-0.015894199,,
759.44,-0.015867509,,
759.46,-0.015875945,,
759.48,-0.015892359,,
759.5,-0.015883155,,
759.52,-0.015869503,,
759.54,-0.015869809,,
759.56,-0.015875025,,
759.58,-0.015877326,,
759.6,-0.015881928,,
759.62,-0.015890671,,
759.64,-0.015888064,,
759.66,-0.015875332,,
759.68,-0.015883462,,
759.7,-0.015897267,,
759.72,-0.015886836,,
759.74,-0.015894966,,
759.76,-0.015902943,,
759.78,-0.015885763,,
759.8,-0.015878093,,
759.82,-0.015879167,,
759.84,-0.01587165,,
759.86,-0.015877019,,
759.88,-0.015888064,,
759.9,-0.015865975,,
759.92,-0.015854777,,
759.94,-0.015878706,,
759.96,-0.015885149,,
759.98,-0.015879167,,
760,-0.015895733,,
760.02,-0.015893279,,
760.04,-0.015893126,,
760.06,-0.015898034,,
760.08,-0.015876405,,
760.1,-0.015881468,,
760.12,-0.015901409,,
760.14,-0.015888524,,
760.16,-0.015881621,,
760.18,-0.015867048,,
760.2,-0.015871957,,
760.22,-0.01588837,,
760.24,-0.015878093,,
760.26,-0.015884382,,
760.28,-0.015869963,,
760.3,-0.01587027,,
760.32,-0.015886376,,
760.34,-0.015899108,,
760.36,-0.015870576,,
760.38,-0.015880087,,
760.4,-0.015905857,,
760.42,-0.015889751,,
760.44,-0.015872877,,
760.46,-0.015893279,,
760.48,-0.015902022,,
760.5,-0.015877479,,
760.52,-0.015892359,,
760.54,-0.015869196,,
760.56,-0.015876099,,
760.58,-0.015881007,,
760.6,-0.015885149,,
760.62,-0.015877939,,
760.64,-0.015862753,,
760.66,-0.015860146,,
760.68,-0.015890978,,
760.7,-0.015886069,,
760.72,-0.015877633,,
760.74,-0.015886836,,
760.76,-0.015894046,,
760.78,-0.015891438,,
760.8,-0.015887757,,
760.82,-0.015901869,,
760.84,-0.015884382,,
760.86,-0.01588653,,
760.88,-0.01589512,,
760.9,-0.015884535,,
760.92,-0.015873184,,
760.94,-0.0158626,,
760.96,-0.015874872,,
760.98,-0.01589558,,
761,-0.015861526,,
761.02,-0.015874718,,
761.04,-0.015881314,,
761.06,-0.015868736,,
761.08,-0.015889444,,
761.1,-0.015891592,,
761.12,-0.015884535,,
761.14,-0.015888217,,
761.16,-0.015891438,,
761.18,-0.015890211,,
761.2,-0.015888831,,
761.22,-0.015895426,,
761.24,-0.015885302,,
761.26,-0.015884382,,
761.28,-0.015874411,,
761.3,-0.015877326,,
761.32,-0.015889904,,
761.34,-0.015882695,,
761.36,-0.015868736,,
761.38,-0.015869349,,
761.4,-0.015882848,,
761.42,-0.015891285,,
761.44,-0.01586214,,
761.46,-0.015880701,,
761.48,-0.015898801,,
761.5,-0.015876099,,
761.52,-0.015881928,,
761.54,-0.015892052,,
761.56,-0.015886836,,
761.58,-0.015883155,,
761.6,-0.015909846,,
761.62,-0.015888217,,
761.64,-0.015864441,,
761.66,-0.015880547,,
761.68,-0.015897267,,
761.7,-0.015874872,,
761.72,-0.015869349,,
761.74,-0.015887143,,
761.76,-0.015867662,,
761.78,-0.015865208,,
761.8,-0.015879473,,
761.82,-0.015892819,,
761.84,-0.015884689,,
761.86,-0.015879167,,
761.88,-0.015894966,,
761.9,-0.015876559,,
761.92,-0.015888064,,
761.94,-0.015906318,,
761.96,-0.015893893,,
761.98,-0.015873184,,
762,-0.015872724,,
762.02,-0.015889291,,
762.04,-0.015881468,,
762.06,-0.01587978,,
762.08,-0.015879167,,
762.1,-0.015865514,,
762.12,-0.015883308,,
762.14,-0.015888064,,
762.16,-0.015883462,,
762.18,-0.015878706,,
762.2,-0.015891438,,
762.22,-0.015885149,,
762.24,-0.015876405,,
762.26,-0.015900795,,
762.28,-0.015884689,,
762.3,-0.01587073,,
762.32,-0.015898648,,
762.34,-0.015878246,,
762.36,-0.015881928,,
762.38,-0.015889904,,
762.4,-0.01587165,,
762.42,-0.015878246,,
762.44,-0.01589512,,
762.46,-0.015882235,,
762.48,-0.015863827,,
762.5,-0.015878246,,
762.52,-0.015894199,,
762.54,-0.015873491,,
762.56,-0.015873798,,
762.58,-0.015897114,,
762.6,-0.015877939,,
762.62,-0.015891131,,
762.64,-0.015890518,,
762.66,-0.015893279,,
762.68,-0.015890364,,
762.7,-0.015879934,,
762.72,-0.015882388,,
762.74,-0.015886069,,
762.76,-0.01587886,,
762.78,-0.015871037,,
762.8,-0.015872417,,
762.82,-0.015867662,,
762.84,-0.015875792,,
762.86,-0.015892359,,
762.88,-0.015877939,,
762.9,-0.015881621,,
762.92,-0.015893126,,
762.94,-0.015881007,,
762.96,-0.015895426,,
762.98,-0.01590417,,
763,-0.015883155,,
763.02,-0.015881774,,
763.04,-0.015890518,,
763.06,-0.015876405,,
763.08,-0.015875639,,
763.1,-0.015886376,,
763.12,-0.015875945,,
763.14,-0.015871497,,
763.16,-0.015873184,,
763.18,-0.015872571,,
763.2,-0.015886223,,
763.22,-0.01588791,,
763.24,-0.015877172,,
763.26,-0.015881928,,
763.28,-0.015884842,,
763.3,-0.015881314,,
763.32,-0.015893739,,
763.34,-0.01589512,,
763.36,-0.015881774,,
763.38,-0.015890211,,
763.4,-0.015884689,,
763.42,-0.015886223,,
763.44,-0.015883615,,
763.46,-0.015880087,,
763.48,-0.015877479,,
763.5,-0.015881774,,
763.52,-0.015872877,,
763.54,-0.015863827,,
763.56,-0.015876099,,
763.58,-0.015885763,,
763.6,-0.015874411,,
763.62,-0.015877172,,
763.64,-0.015883922,,
763.66,-0.015886683,,
763.68,-0.015895733,,
763.7,-0.015888217,,
763.72,-0.015901102,,
763.74,-0.015892972,,
763.76,-0.01587886,,
763.78,-0.015888677,,
763.8,-0.015885609,,
763.82,-0.015883308,,
763.84,-0.015880701,,
763.86,-0.015865821,,
763.88,-0.015868122,,
763.9,-0.015878246,,
763.92,-0.015897267,,
763.94,-0.015871804,,
763.96,-0.015867509,,
763.98,-0.015892972,,
764,-0.015893893,,
764.02,-0.015876559,,
764.04,-0.015883001,,
764.06,-0.015902022,,
764.08,-0.015889137,,
764.1,-0.01586352,,
764.12,-0.015892972,,
764.14,-0.015885609,,
764.16,-0.015875178,,
764.18,-0.015889444,,
764.2,-0.015873951,,
764.22,-0.015872877,,
764.24,-0.015893586,,
764.26,-0.015906164,,
764.28,-0.015867202,,
764.3,-0.015868889,,
764.32,-0.015901562,,
764.34,-0.015885763,,
764.36,-0.015870883,,
764.38,-0.015883922,,
764.4,-0.015896807,,
764.42,-0.015875485,,
